alx,b,Deg.C,depth_m,dt,g,kPa,r,ts,w,wlx
1942.3,546.4,25.916,0.5917252000000002,2016-11-03T07:26:10.784717,1459.0,110.178,1563.9,1478193970.7846944,3077.5,2984.9
1978.1,565.0,25.907,0.5800778500000012,2016-11-03T07:26:12.183375,1502.3,110.061,1611.5,1478193972.1833522,3169.7,3081.5
2074.7,584.9,25.89,0.5732089000000009,2016-11-03T07:26:13.582088,1542.3,109.992,1657.6,1478193973.582057,3265.0,3221.2
2124.3,590.4,25.883,0.5768922500000001,2016-11-03T07:26:14.986801,1551.6,110.029,1666.9,1478193974.9867766,3289.5,3271.1
2052.2,564.0,25.875,0.5828652500000004,2016-11-03T07:26:16.386731,1497.5,110.089,1605.0,1478193976.3867083,3164.9,3124.1
2079.2,582.4,25.859,0.5772904500000007,2016-11-03T07:26:17.785522,1534.5,110.033,1647.2,1478193977.7854986,3253.2,3204.6
2122.0,605.0,25.858,0.5824670499999999,2016-11-03T07:26:19.185016,1581.1,110.085,1701.1,1478193979.1849928,3363.2,3304.4
2061.2,580.9,25.851,0.5691273499999999,2016-11-03T07:26:20.586396,1529.5,109.951,1641.0,1478193980.5863442,3245.9,3173.8
2224.0,621.9,25.839,0.57330845,2016-11-03T07:26:21.992608,1617.0,109.993,1738.4,1478193981.9925833,3446.8,3450.1
2122.0,603.8,25.833,0.5668377000000002,2016-11-03T07:26:23.393067,1576.0,109.928,1695.1,1478193983.393036,3349.9,3302.0
2174.1,597.7,25.827,0.574104850000001,2016-11-03T07:26:24.792306,1565.2,110.001,1681.5,1478193984.7922838,3331.7,3321.1
2174.1,597.2,25.824,0.5810733500000004,2016-11-03T07:26:26.193578,1561.4,110.071,1678.7,1478193986.1935513,3330.5,3313.9
2317.3,637.8,25.813,0.559869200000001,2016-11-03T07:26:27.593159,1650.8,109.858,1776.1,1478193987.5931287,3522.0,3536.4
2296.8,629.5,25.81,0.5579777500000004,2016-11-03T07:26:29.000425,1631.1,109.839,1752.2,1478193989.0004005,3479.7,3486.0
2122.0,602.5,25.804,0.5647471500000002,2016-11-03T07:26:30.399761,1573.8,109.907,1691.5,1478193990.3997319,3352.9,3275.9
2158.2,621.4,25.796,0.5585750500000004,2016-11-03T07:26:31.800133,1616.3,109.845,1736.1,1478193991.8001122,3441.5,3366.4
2199.0,628.7,25.79,0.5590727999999999,2016-11-03T07:26:33.200152,1630.9,109.85,1753.5,1478193993.200129,3479.2,3440.5
2167.3,594.2,25.785,0.5649462500000011,2016-11-03T07:26:34.600608,1552.1,109.909,1669.4,1478193994.6005852,3317.4,3306.8
2176.3,613.3,25.779,0.5538962000000007,2016-11-03T07:26:36.004165,1592.4,109.798,1712.2,1478193996.0041442,3399.7,3352.1
2224.0,614.1,25.777,0.5565840500000008,2016-11-03T07:26:37.405347,1598.9,109.825,1715.7,1478193997.4053245,3404.7,3404.6
2151.4,598.7,25.767,0.5592719000000009,2016-11-03T07:26:38.807594,1564.7,109.852,1681.5,1478193998.8075716,3333.0,3304.4
2155.9,603.0,25.762,0.5491178000000005,2016-11-03T07:26:40.207316,1574.8,109.75,1691.0,1478194000.2072854,3355.4,3318.7
2153.7,622.4,25.751,0.5476245500000004,2016-11-03T07:26:41.607707,1621.8,109.735,1743.9,1478194001.607681,3445.8,3349.7
2108.5,590.2,25.746,0.5528011500000011,2016-11-03T07:26:43.011816,1552.4,109.787,1667.4,1478194003.0117917,3287.9,3249.7
2122.0,593.7,25.739,0.5548917000000012,2016-11-03T07:26:44.411187,1559.7,109.808,1673.2,1478194004.4111564,3299.5,3242.6
2133.3,607.8,25.73,0.5470272500000004,2016-11-03T07:26:45.810995,1589.4,109.729,1707.1,1478194005.8109734,3365.5,3337.8
2199.0,606.0,25.725,0.54662905,2016-11-03T07:26:47.211009,1587.3,109.725,1705.9,1478194007.210983,3361.7,3361.6
2140.1,586.2,25.722,0.5514074500000001,2016-11-03T07:26:48.610404,1541.0,109.773,1652.8,1478194008.6103754,3268.6,3237.8
2149.2,587.2,25.718,0.537968200000001,2016-11-03T07:26:50.015338,1541.3,109.638,1651.0,1478194010.01531,3270.3,3242.6
2110.7,597.5,25.709,0.5444389500000009,2016-11-03T07:26:51.415215,1563.7,109.703,1680.5,1478194011.415192,3340.3,3268.7
2124.3,601.3,25.703,0.5439411999999998,2016-11-03T07:26:52.815233,1576.3,109.698,1693.6,1478194012.815203,3341.6,3297.3
2174.1,628.7,25.699,0.5411538000000007,2016-11-03T07:26:54.214628,1634.9,109.67,1756.2,1478194014.2146058,3472.9,3419.0
2124.3,598.2,25.694,0.5424479500000012,2016-11-03T07:26:55.614700,1564.4,109.683,1679.7,1478194015.6146734,3327.5,3287.8
2246.7,645.1,25.69,0.5456335500000008,2016-11-03T07:26:57.020572,1671.9,109.715,1798.3,1478194017.0205402,3556.7,3529.2
2146.9,597.7,25.686,0.552203850000001,2016-11-03T07:26:58.422120,1562.2,109.781,1678.5,1478194018.4220908,3325.4,3302.0
2162.7,607.6,25.68,0.5471268000000009,2016-11-03T07:26:59.823360,1583.6,109.73,1701.6,1478194019.8233323,3369.7,3347.3
2176.3,613.3,25.674,0.5457330999999999,2016-11-03T07:27:01.224018,1597.4,109.716,1715.2,1478194021.2239945,3400.7,3352.1
2153.7,606.8,25.67,0.5508101500000001,2016-11-03T07:27:02.622899,1582.8,109.767,1702.1,1478194022.6228683,3367.0,3316.3
2174.1,620.1,25.666,0.54901825,2016-11-03T07:27:04.028307,1612.5,109.749,1731.3,1478194024.0282776,3435.4,3380.7
2174.1,608.6,25.661,0.5464299500000004,2016-11-03T07:27:05.427546,1585.6,109.723,1702.9,1478194025.4275217,3379.1,3359.2
2146.9,608.3,25.657,0.5535975500000007,2016-11-03T07:27:06.826865,1583.8,109.795,1704.6,1478194026.8268425,3378.0,3313.9
2176.3,611.3,25.653,0.5451358,2016-11-03T07:27:08.226062,1590.9,109.71,1710.7,1478194028.226032,3389.1,3344.9
2189.9,613.8,25.648,0.5497151000000005,2016-11-03T07:27:09.626438,1597.2,109.756,1714.2,1478194029.6264062,3401.5,3366.4
2212.6,630.5,25.642,0.5461313000000003,2016-11-03T07:27:11.030910,1632.9,109.72,1755.7,1478194031.030881,3486.3,3435.7
2189.9,611.1,25.639,0.5407556000000002,2016-11-03T07:27:12.431745,1590.9,109.666,1709.4,1478194032.4317157,3388.6,3364.0
2258.0,629.5,25.636,0.5450362500000008,2016-11-03T07:27:13.831143,1630.6,109.709,1752.4,1478194033.8311207,3478.7,3474.0
2235.3,631.5,25.634,0.5384659500000005,2016-11-03T07:27:15.230980,1632.1,109.643,1755.0,1478194035.2309568,3487.8,3438.1
2189.9,616.1,25.632,0.5403574000000012,2016-11-03T07:27:16.628783,1601.7,109.662,1717.2,1478194036.6287575,3416.1,3387.9
2342.4,663.9,25.629,0.5462308500000009,2016-11-03T07:27:18.035456,1700.9,109.721,1833.5,1478194038.0354128,3644.3,3632.6
2349.3,662.4,25.626,0.5460317499999999,2016-11-03T07:27:19.434832,1702.1,109.719,1833.0,1478194039.4348025,3639.3,3649.4
2178.6,615.9,25.621,0.5532989000000006,2016-11-03T07:27:20.836075,1597.4,109.792,1715.7,1478194040.8360476,3420.6,3364.0
2128.8,610.6,25.614,0.5616611000000009,2016-11-03T07:27:22.235404,1584.6,109.876,1703.6,1478194042.235374,3391.1,3304.4
2106.2,589.2,25.61,0.5690278000000009,2016-11-03T07:27:23.634825,1542.5,109.95,1656.8,1478194043.6348023,3293.5,3237.8
2067.9,576.1,25.607,0.5687291500000008,2016-11-03T07:27:25.039418,1514.9,109.947,1624.1,1478194045.0393896,3225.8,3188.0
2122.0,611.6,25.604,0.5614620000000001,2016-11-03T07:27:26.438540,1589.9,109.874,1711.7,1478194046.4385164,3391.1,3318.7
2135.6,591.2,25.598,0.5681318500000008,2016-11-03T07:27:27.838434,1550.1,109.941,1667.1,1478194047.8384104,3296.5,3268.7
2011.7,570.6,25.595,0.5672359000000008,2016-11-03T07:27:29.237693,1509.1,109.932,1618.1,1478194049.2376697,3196.1,3095.7
2092.7,577.1,25.59,0.5650458000000002,2016-11-03T07:27:30.636243,1524.4,109.91,1635.7,1478194050.636213,3225.5,3209.3
2049.9,558.5,25.588,0.5680323000000003,2016-11-03T07:27:32.040300,1484.7,109.94,1591.9,1478194052.0402708,3137.7,3109.9
1975.8,542.4,25.581,0.5743039500000005,2016-11-03T07:27:33.438623,1448.4,110.003,1550.1,1478194053.4385939,3059.2,2996.7
1953.4,542.6,25.578,0.5636521000000007,2016-11-03T07:27:34.836163,1449.9,109.896,1551.4,1478194054.8361306,3061.4,2982.5
1982.5,552.2,25.576,0.5717156500000009,2016-11-03T07:27:36.240000,1473.1,109.977,1576.5,1478194056.2399726,3103.2,3034.3
1935.5,544.6,25.572,0.5648467000000006,2016-11-03T07:27:37.642748,1453.7,109.908,1555.9,1478194057.6427193,3065.7,2966.1
2018.4,579.4,25.573,0.5596701000000001,2016-11-03T07:27:39.047454,1530.5,109.856,1639.7,1478194059.0474088,3228.6,3140.6
2038.7,565.3,25.573,0.5612629000000005,2016-11-03T07:27:40.446757,1496.2,109.872,1604.5,1478194060.446735,3166.1,3121.7
2049.9,567.5,25.569,0.5659417500000002,2016-11-03T07:27:41.848648,1503.3,109.919,1613.0,1478194061.8486254,3179.7,3152.4
2189.9,614.1,25.564,0.5663399500000007,2016-11-03T07:27:43.249718,1597.2,109.923,1717.2,1478194063.249689,3401.7,3371.2
2258.0,631.7,25.559,0.5596701000000001,2016-11-03T07:27:44.649534,1633.7,109.856,1758.0,1478194064.649507,3491.6,3464.4
2094.9,579.9,25.558,0.5615615500000005,2016-11-03T07:27:46.055338,1519.6,109.875,1632.1,1478194066.0553062,3241.9,3209.3
2054.4,561.5,25.552,0.5698242000000003,2016-11-03T07:27:47.457679,1480.6,109.958,1590.1,1478194067.4576535,3156.3,3131.1
2076.9,579.1,25.55,0.5786841500000002,2016-11-03T07:27:48.868570,1520.9,110.047,1633.7,1478194068.8685486,3238.9,3183.2
2101.7,596.7,25.543,0.5692269000000003,2016-11-03T07:27:50.268569,1560.2,109.952,1678.0,1478194070.2685456,3317.6,3275.9
2162.7,599.8,25.541,0.5562854000000008,2016-11-03T07:27:51.667890,1565.2,109.822,1683.5,1478194071.6678603,3336.0,3311.6
2054.4,574.1,25.54,0.5641498500000002,2016-11-03T07:27:53.072914,1513.1,109.901,1623.6,1478194073.072884,3212.9,3161.9
2022.9,573.1,25.533,0.5650458000000002,2016-11-03T07:27:54.470579,1512.6,109.91,1623.6,1478194074.4705474,3207.2,3128.8
2076.9,585.7,25.533,0.5690278000000009,2016-11-03T07:27:55.874422,1538.3,109.95,1651.8,1478194075.8743935,3265.3,3230.7
2016.2,560.5,25.53,0.5641498500000002,2016-11-03T07:27:57.274450,1480.9,109.901,1589.1,1478194077.2744253,3148.3,3072.1
2045.4,569.6,25.526,0.5658422000000012,2016-11-03T07:27:58.673535,1502.5,109.918,1615.0,1478194078.673506,3191.3,3154.8
2074.7,572.1,25.529,0.5683309500000003,2016-11-03T07:28:00.077712,1507.6,109.943,1617.8,1478194080.077685,3205.6,3159.6
2045.4,564.8,25.526,0.5640503000000011,2016-11-03T07:28:01.480447,1490.4,109.9,1599.4,1478194081.4804184,3170.9,3133.5
2011.7,557.5,25.527,0.5700232999999999,2016-11-03T07:28:02.884078,1473.1,109.96,1580.8,1478194082.8840466,3132.4,3065.0
1978.1,553.4,25.522,0.5715165499999999,2016-11-03T07:28:04.282035,1468.8,109.975,1574.3,1478194084.2820048,3114.0,3048.5
1973.6,550.9,25.518,0.5669372500000007,2016-11-03T07:28:05.680363,1463.3,109.929,1568.7,1478194085.6803408,3099.9,3036.7
2034.2,558.0,25.513,0.5671363500000002,2016-11-03T07:28:07.084165,1479.6,109.931,1587.3,1478194087.0841353,3132.2,3114.6
1953.4,540.9,25.513,0.5702224000000008,2016-11-03T07:28:08.482152,1440.4,109.962,1543.1,1478194088.4821277,3049.9,2996.7
1931.1,539.4,25.509,0.5661408500000011,2016-11-03T07:28:09.885033,1439.1,109.921,1542.5,1478194089.8850029,3043.1,2954.3
1991.5,559.0,25.507,0.5647471500000002,2016-11-03T07:28:11.284321,1483.4,109.907,1590.4,1478194091.2842925,3138.4,3062.6
1955.7,538.8,25.501,0.5765936000000002,2016-11-03T07:28:12.682161,1439.9,110.026,1542.5,1478194092.6821337,3039.5,2984.9
1691.6,455.3,25.5,0.6252735500000006,2016-11-03T07:28:14.086060,1246.6,110.515,1336.9,1478194094.086019,2632.3,2551.4
1444.9,390.9,25.495,0.6590210000000004,2016-11-03T07:28:15.483821,1098.8,110.854,1176.1,1478194095.48379,2300.9,2174.1
1414.7,379.8,25.492,0.6950580999999999,2016-11-03T07:28:16.886228,1071.9,111.216,1150.7,1478194096.8862028,2242.0,2115.3
1468.7,397.9,25.489,0.7024248000000012,2016-11-03T07:28:18.285663,1115.4,111.29,1198.0,1478194098.2856343,2341.1,2208.1
1373.7,366.2,25.486,0.7195474000000008,2016-11-03T07:28:19.687573,1039.2,111.462,1115.4,1478194099.6875522,2178.0,2038.7
1277.2,341.0,25.484,0.7642453500000006,2016-11-03T07:28:21.089065,978.3,111.911,1048.8,1478194101.0890427,2047.2,1919.9
1158.2,305.5,25.476,0.8334325999999999,2016-11-03T07:28:22.484289,889.9,112.606,955.4,1478194102.4842658,1857.7,1724.6
1118.1,292.7,25.477,0.8373150500000002,2016-11-03T07:28:23.883726,859.0,112.645,920.9,1478194103.8837044,1791.5,1665.2
1120.2,295.0,25.473,0.8393060500000011,2016-11-03T07:28:25.278973,859.7,112.665,920.9,1478194105.2789464,1800.8,1665.2
1111.7,295.2,25.47,0.8581210000000005,2016-11-03T07:28:26.676375,861.0,112.854,922.7,1478194106.6763508,1802.0,1652.0
1116.0,294.2,25.466,0.8836058000000006,2016-11-03T07:28:28.076349,857.0,113.11,919.9,1478194108.0763192,1798.0,1649.8
975.1,270.8,25.46,0.9048099499999998,2016-11-03T07:28:29.471696,799.3,113.323,856.5,1478194109.4716635,1668.9,1533.9
930.8,258.5,25.459,0.9212357000000005,2016-11-03T07:28:30.869980,771.1,113.488,825.8,1478194110.8699548,1605.7,1479.6
917.9,255.7,25.455,0.95637685,2016-11-03T07:28:32.262252,762.6,113.841,817.2,1478194112.2622247,1590.1,1453.6
923.4,258.2,25.451,0.97150845,2016-11-03T07:28:33.654553,770.6,113.993,826.8,1478194113.6545224,1606.7,1470.9
951.1,268.0,25.447,0.9746940500000011,2016-11-03T07:28:35.053019,790.8,114.025,849.2,1478194115.0529895,1652.8,1505.6
945.6,266.0,25.442,0.9864409500000006,2016-11-03T07:28:36.446061,784.2,114.143,842.9,1478194116.446034,1645.0,1510.0
934.5,266.5,25.44,0.9776805500000012,2016-11-03T07:28:37.838318,784.5,114.055,842.9,1478194117.8382933,1647.2,1497.0
940.0,266.5,25.433,0.96852195,2016-11-03T07:28:39.230580,783.2,113.963,840.9,1478194119.2305517,1645.5,1501.3
941.9,267.5,25.432,0.9855450000000006,2016-11-03T07:28:40.623165,785.5,114.134,843.6,1478194120.6231408,1652.0,1501.3
912.4,256.0,25.431,1.001373450000001,2016-11-03T07:28:42.021086,758.1,114.293,813.7,1478194122.0210576,1592.4,1451.4
914.2,256.5,25.422,1.000178850000001,2016-11-03T07:28:43.416798,760.6,114.281,815.2,1478194123.4167721,1593.4,1451.4
921.6,258.0,25.42,0.9921153000000007,2016-11-03T07:28:44.809573,767.4,114.2,822.2,1478194124.809544,1602.7,1455.8
949.2,267.0,25.419,0.9906220500000008,2016-11-03T07:28:46.202046,786.2,114.185,844.1,1478194126.2020125,1647.7,1499.1
927.1,260.2,25.415,0.9948031500000009,2016-11-03T07:28:47.594186,768.9,114.227,824.8,1478194127.594154,1612.3,1464.4
882.9,243.6,25.415,0.9908211500000004,2016-11-03T07:28:48.990548,729.9,114.187,780.7,1478194128.9905195,1520.7,1382.3
875.5,241.9,25.411,0.9875360000000002,2016-11-03T07:28:50.383594,725.3,114.154,775.9,1478194130.3835645,1511.6,1373.7
877.4,243.9,25.409,0.9903234000000007,2016-11-03T07:28:51.776164,731.6,114.182,784.0,1478194131.7761378,1522.2,1395.3
901.3,251.9,25.402,0.9956991000000008,2016-11-03T07:28:53.168266,749.0,114.236,803.1,1478194133.1682346,1563.2,1416.8
901.3,252.2,25.404,0.9964955000000004,2016-11-03T07:28:54.561121,749.3,114.244,803.1,1478194134.5610976,1565.2,1419.0
899.5,251.2,25.395,0.9827576,2016-11-03T07:28:55.958881,746.2,114.106,799.6,1478194135.9588509,1559.7,1416.8
905.0,254.2,25.396,0.9836535500000001,2016-11-03T07:28:57.351414,753.5,114.115,807.6,1478194137.3513904,1575.8,1429.8
929.0,261.2,25.395,0.9879342000000005,2016-11-03T07:28:58.743648,772.4,114.158,830.0,1478194138.7436194,1618.3,1475.3
927.1,259.5,25.387,0.9878346500000001,2016-11-03T07:29:00.141822,769.1,114.157,824.3,1478194140.1417923,1608.5,1462.2
906.9,254.4,25.387,0.9890292500000003,2016-11-03T07:29:01.534840,754.3,114.169,808.9,1478194141.5348158,1577.8,1429.8
901.3,251.7,25.384,0.9903234000000007,2016-11-03T07:29:02.931979,748.2,114.182,802.1,1478194142.9319494,1564.2,1432.0
908.7,255.5,25.384,0.99639595,2016-11-03T07:29:04.325063,756.3,114.243,811.7,1478194144.3250377,1582.6,1436.3
899.5,250.9,25.38,0.9958982000000004,2016-11-03T07:29:05.717405,745.5,114.238,800.1,1478194145.717374,1559.4,1429.8
882.9,246.4,25.378,0.9876355500000006,2016-11-03T07:29:07.114586,734.7,114.155,786.5,1478194147.1145563,1536.0,1397.4
870.0,241.4,25.377,0.9806670499999999,2016-11-03T07:29:08.509203,721.8,114.085,772.2,1478194148.5091786,1505.5,1371.6
873.7,242.9,25.372,0.9867396000000006,2016-11-03T07:29:09.906986,727.4,114.146,779.5,1478194149.9069574,1517.1,1375.9
884.7,245.1,25.376,0.9953009000000005,2016-11-03T07:29:11.299421,733.6,114.232,787.0,1478194151.2993972,1529.5,1406.0
860.8,235.8,25.369,0.9920157500000003,2016-11-03T07:29:12.692667,710.0,114.199,762.1,1478194152.692638,1478.4,1363.0
851.6,234.3,25.366,0.9926130500000004,2016-11-03T07:29:14.090783,704.7,114.205,755.3,1478194154.0907576,1467.3,1343.6
855.2,236.3,25.366,0.99340945,2016-11-03T07:29:15.484042,709.5,114.213,760.3,1478194155.4840138,1478.9,1341.5
864.5,238.6,25.359,0.9914184500000002,2016-11-03T07:29:16.882135,716.5,114.193,767.4,1478194156.88211,1493.2,1363.0
860.8,238.1,25.359,0.9910202499999998,2016-11-03T07:29:18.276082,713.0,114.189,764.6,1478194158.2760515,1487.2,1360.8
849.7,233.3,25.358,0.9857441000000001,2016-11-03T07:29:19.671074,702.2,114.136,751.8,1478194159.6710408,1461.5,1332.9
840.5,229.8,25.352,0.9926130500000004,2016-11-03T07:29:21.072039,693.9,114.205,743.2,1478194161.0720136,1444.4,1320.0
844.2,231.8,25.35,0.9879342000000005,2016-11-03T07:29:22.464132,699.4,114.158,748.7,1478194162.4641078,1455.7,1326.5
860.8,237.8,25.347,0.9911198000000003,2016-11-03T07:29:23.862151,715.0,114.19,765.9,1478194163.8621235,1489.2,1365.1
871.8,241.4,25.349,0.9918166500000007,2016-11-03T07:29:25.255316,724.1,114.197,773.4,1478194165.2552874,1506.8,1375.9
855.2,235.3,25.339,0.9995815500000012,2016-11-03T07:29:26.648174,707.0,114.275,757.3,1478194166.6481493,1472.3,1339.3
842.3,230.3,25.341,1.0005770500000002,2016-11-03T07:29:28.048810,694.6,114.285,744.7,1478194168.0487783,1446.9,1328.6
840.5,230.5,25.342,0.9912193500000007,2016-11-03T07:29:29.441732,695.4,114.191,744.7,1478194169.4417014,1446.9,1326.5
849.7,235.1,25.34,0.9997806500000006,2016-11-03T07:29:30.833626,706.7,114.277,757.6,1478194170.8335967,1471.3,1335.0
888.4,248.4,25.339,0.9945045000000009,2016-11-03T07:29:32.228660,739.4,114.224,793.0,1478194172.2286313,1545.1,1408.2
921.6,258.7,25.336,0.9845495000000001,2016-11-03T07:29:33.620899,766.1,114.124,820.7,1478194173.620871,1606.2,1466.6
921.6,258.5,25.334,0.9832553500000009,2016-11-03T07:29:35.020367,763.8,114.111,819.2,1478194175.02032,1602.7,1455.8
886.6,246.6,25.333,0.9860427500000001,2016-11-03T07:29:36.416644,733.6,114.139,787.0,1478194176.416615,1535.0,1390.9
868.1,241.9,25.33,0.9898256500000012,2016-11-03T07:29:37.808969,722.1,114.177,773.7,1478194177.8088415,1511.3,1373.7
895.8,252.4,25.331,0.9935090000000004,2016-11-03T07:29:39.200993,748.2,114.214,803.6,1478194179.2009706,1567.7,1416.8
916.1,255.7,25.327,0.9978892000000001,2016-11-03T07:29:40.594109,759.3,114.258,815.2,1478194180.5940843,1589.6,1449.3
873.7,242.4,25.327,0.9965950500000009,2016-11-03T07:29:41.994322,722.1,114.245,774.4,1478194181.9942968,1513.4,1380.2
851.6,236.1,25.325,0.9921153000000007,2016-11-03T07:29:43.386910,706.5,114.2,756.8,1478194183.3868847,1476.1,1332.9
868.1,242.1,25.322,0.9987851500000001,2016-11-03T07:29:44.782043,722.6,114.267,774.9,1478194184.7820122,1511.8,1375.9
888.4,248.2,25.324,0.998386950000001,2016-11-03T07:29:46.176833,737.9,114.263,793.0,1478194186.1768088,1545.1,1399.6
879.2,244.1,25.323,0.9936085500000008,2016-11-03T07:29:47.570098,727.1,114.215,780.5,1478194187.5700686,1521.9,1393.1
858.9,237.8,25.32,0.9988847000000006,2016-11-03T07:29:48.968156,713.3,114.268,765.1,1478194188.968132,1488.7,1354.4
864.5,238.8,25.322,0.9919161999999999,2016-11-03T07:29:50.360095,716.8,114.198,769.9,1478194190.3600671,1495.0,1363.0
879.2,243.9,25.319,0.9994820000000005,2016-11-03T07:29:51.753259,729.6,114.274,783.0,1478194191.753228,1521.4,1395.3
870.0,240.9,25.315,1.0008757000000001,2016-11-03T07:29:53.150988,720.8,114.288,772.4,1478194193.1509614,1504.0,1367.3
840.5,229.8,25.317,0.997192350000001,2016-11-03T07:29:54.542940,692.4,114.251,741.7,1478194194.5429103,1442.6,1313.6
809.2,220.2,25.317,1.0164055000000007,2016-11-03T07:29:55.939865,666.2,114.444,715.0,1478194195.9398398,1391.0,1283.6
805.5,221.7,25.312,1.024170400000001,2016-11-03T07:29:57.331917,670.2,114.522,719.6,1478194197.3318956,1398.3,1266.6
838.7,232.3,25.312,1.0263605,2016-11-03T07:29:58.725666,695.6,114.544,745.5,1478194198.7256365,1456.0,1309.3
835.0,233.1,25.306,1.06687735,2016-11-03T07:30:00.123762,691.9,114.951,742.7,1478194200.1237388,1455.0,1313.6
755.7,207.6,25.307,1.15607415,2016-11-03T07:30:01.520154,625.4,115.847,671.7,1478194201.5201297,1314.0,1173.0
720.7,197.6,25.302,1.198382900000001,2016-11-03T07:30:02.919126,598.0,116.272,643.0,1478194202.9190962,1256.4,1128.6
680.1,184.5,25.3,1.2833986000000008,2016-11-03T07:30:04.311471,558.5,117.126,602.0,1478194204.311445,1177.9,980.6
670.9,184.0,25.297,1.2804121000000008,2016-11-03T07:30:05.703106,557.2,117.096,600.8,1478194205.7030826,1175.8,976.9
626.7,171.9,25.292,1.3491016000000007,2016-11-03T07:30:07.098175,520.7,117.786,563.0,1478194207.098146,1105.9,912.4
621.2,170.6,25.285,1.4190852500000009,2016-11-03T07:30:08.489189,513.7,118.489,555.5,1478194208.4891617,1098.3,899.5
597.2,165.6,25.282,1.471349,2016-11-03T07:30:09.884153,496.8,119.014,538.8,1478194209.8841228,1066.6,871.8
591.7,164.3,25.275,1.5163456,2016-11-03T07:30:11.275857,488.8,119.466,531.3,1478194211.2758236,1059.8,860.8
600.9,168.9,25.272,1.5300835000000004,2016-11-03T07:30:12.664898,498.6,119.604,542.4,1478194212.664869,1084.2,873.7
591.7,167.4,25.269,1.5577584000000009,2016-11-03T07:30:14.066869,491.8,119.882,536.3,1478194214.0668304,1079.0,868.1
571.4,160.3,25.263,1.5665188000000003,2016-11-03T07:30:15.457216,474.4,119.97,515.2,1478194215.4571912,1036.7,840.5
554.8,154.8,25.255,1.5644282500000002,2016-11-03T07:30:16.853089,460.3,119.949,501.1,1478194216.8529706,1001.7,809.2
